0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01,8.500000000000000000e+01,9.000000000000000000e+01,9.500000000000000000e+01,1.000000000000000000e+02,1.050000000000000000e+02,1.100000000000000000e+02,1.150000000000000000e+02,1.200000000000000000e+02,1.250000000000000000e+02,1.300000000000000000e+02,1.350000000000000000e+02,1.400000000000000000e+02,1.450000000000000000e+02,1.500000000000000000e+02,1.550000000000000000e+02,1.600000000000000000e+02,1.650000000000000000e+02,1.700000000000000000e+02,1.750000000000000000e+02,1.800000000000000000e+02,1.850000000000000000e+02
1.268179000000000008e-02,3.184659000000000101e-02,1.087076000000000015e-01,2.519434999999999869e-01,4.700400000000000134e-01,7.723189000000000304e-01,1.169005000000000072e+00,1.671295999999999893e+00,2.290788000000000046e+00,3.038192000000000004e+00,3.922998999999999903e+00,4.953430000000000000e+00,6.136331000000000202e+00,7.476806999999999981e+00,8.976789000000000129e+00,1.063508999999999993e+01,1.245007000000000019e+01,1.442198999999999920e+01,1.655896999999999863e+01,1.886978999999999829e+01,2.136139999999999972e+01,2.403875999999999991e+01,2.690486999999999895e+01,2.996118999999999843e+01,3.320801999999999765e+01,3.664477999999999724e+01,4.027009999999999934e+01,4.408183999999999969e+01,4.805384000000000100e+01,5.213181999999999761e+01,5.630452999999999975e+01,6.056683999999999912e+01,6.491262000000000398e+01,6.928873000000000104e+01,7.351018000000000541e+01,7.758535000000000537e+01,8.152710999999999331e+01,8.534689000000000192e+01
